category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Main Course No Onion No Garlic,Paneer Kolhapuri No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Mutter Paneer No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Mirch Ka Salan No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Patiyala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Butter Masala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Cheese Tomato No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Lababdar No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Makhanwala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Bhurji No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Malai Kofta Red Gravy No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Kaju Korma Red Gravy No Onion No Garlic,₹298,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Palak Kofta No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Mutter Meethi Malai No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Meethi Malai No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Golgappe Dahi ki Kachori,₹178,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Dahi Bhalla Papadi Chaat,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Dahi Papadi Chana Aloo Chaat,₹200,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Chaat Combo,₹360,Dahi ki Kachori [6 Pieces]+Bhalla Papadi Chaat [1 Plate]+Papadi Chana Aloo Chaat [1 Plate],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Veg Thali with Dahi Bhalla Papdi Chaat,₹460,Dahi Bhalla Papdi Chaat [1 Plate]+Dal Makhani+Kadai Paneer+Rice+Aloo Dum+Chana Masala+Mixed Fruit Raita+Gulab Jamun [1 Piece]+Onion+Papad+4 Butter Tawa Roti,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Chole Kulcha with Dahi Bhalla Papdi Chaat,₹340,Dahi Bhalla Papdi Chaat [1 Plate]+Chole+2 Kulcha+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Punjab Dal Tadka Thali with Dahi Bhalla Papdi Chaat,₹340,Dahi Bhalla Papdi Chaat [1 Piece]+Punjab Dal Tadka+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Shahi Paneer Thali with Dahi Bhalla Papdi Chaat,₹360,Dahi Bhalla Papadi Chaat+Shahi Paneer+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Kadai Paneer Thali with Dahi Bhalla Papdi Chaat,₹360,Dahi Bhalla Papadi Chaat+Kadai Paneer+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Matar Paneer Thali with Dahi Bhalla Papdi Chaat,₹360,Dahi Bhalla Papadi Chaat+Matar Paneer+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Egg Curry Thali Veg Gravy with Dahi Bhalla Papdi Chaat,₹360,Dahi Bhalla Papadi Chaat+Egg [2 Eggs]+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chat Patti Chaat and Combos,Chicken Curry Thali with Dahi Bhalla Papdi Chaat,₹368,Dahi Bhalla Papadi Chaat [1 Plate]+Chicken Curry+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Masala Omelette,₹180,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Cheese Omelette,₹220,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Chicken Tikka Omelette,₹220,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Chicken Cheese Tikka Omelette,₹220,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Egg Bhurji,₹160,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Aloo Pyaaz ka Grilled Sandwich [4 Pieces],₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Coleslow Grilled Sandwich [4 Pieces],₹200,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Paneer Bhurji Grilled Sandwich [4 Pieces],₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Paneer Tikka Grilled Sandwich [4 Pieces],₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Veg Sandwich Pizza,₹288,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Egg Bhurji Grilled Sandwich [4 Pieces],₹200,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Masala Omelette Grilled Sandwich [4 Pieces],₹200,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Cold Chicken Sandwich [4 Pieces],₹200,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Chicken Grilled Sandwiches [4 Pieces],₹220,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Chicken Tikka Grilled Sandwich [4 Pieces],₹220,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Chicken Cheese Grilled Sandwich [4 Pieces],₹220,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Veg and Non Veg Sandwiches and Egg Lovers,Chicken Sandwich Pizza [4 Pieces],₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
